Code	Name	Block	Version	Radical	Strokes	VStrokes	Pinyin	MorohashiId	NelsonIds	Sources	JSource	Joyo	Jinmei	LinkCodes	LinkNames	LinkType	Meaning	On	Kun
740A	琊	CJK	1.1	96	12		yá	21018		GHJKT	J13-7822						a place in eastern Shandong	YA	
740B	琋	CJK	1.1	96	11		xī	21021		GHKT									
740C	琌	CJK	1.1	96	11		líng	21024		GHKT									
740D	琍	CJK	1.1	96	11		lí	21028		GHT									
7411	琑	CJK	1.1	96	11		suǒ			GHJK	J1-4C27							SA	CHIISAI KUSARI
7413	琓	CJK	1.1	96	11		wán			GJKT	J4-706B								
7414	琔	CJK	1.1	96	12		diàn	21031		GHKT									
7415	琕	CJK	1.1	96	12		pín	21032		GHT									
7416	琖	CJK	1.1	96	12		zhǎn	21040		GHKT									
7417	琗	CJK	1.1	96	12		sè	21041		GHT									
7418	琘	CJK	1.1	96	12		mín	21042		GT									
7419	琙	CJK	1.1	96	12		yù	21043		GHKT									
741A	琚	CJK	1.1	96	12		jū	21047		GHJKT	J13-7823						girdle ornaments	KYO KO	
741B	琛	CJK	1.1	96	12		chēn	21049		GHJKT	J13-7824						treasure, valuables	CHIN SHIN	TAKARA
741C	琜	CJK	1.1	96	12		lái	21050		GHTV									
741D	琝	CJK	1.1	96	12		mín	21052		GHKT									
741E	琞	CJK	1.1	96	13		shèng	21053		GHT									
741F	琟	CJK	1.1	96	12		wéi	21055		GHKT									
7420	琠	CJK	1.1	96	12		tiǎn	21056		GHKT									
7421	琡	CJK	1.1	96	12		chù	21057		GHKT									
7422	琢	CJK	1.1	96	11		zuó	21058	2946	GHJKTV	J0-4276		Y				polish jade; cut jade	TAKU	MIGAKU
7423	琣	CJK	1.1	96	12		běng	21059		GHT									
7424	琤	CJK	1.1	96	12		chēng	21060		GHJKT	J14-706E						jade of jade being; tinkle	SOU SHOU	
7425	琥	CJK	1.1	96	12		hǔ	21061	2947	GHJKTV	J0-6068		Y				jewel in shape of tiger; amber	KO	
7426	琦	CJK	1.1	96	12		qí	21062		GHJKT	J13-7826						gem, precious stone, jade	KI GI	TAMA
7427	琧	CJK	1.1	96	13		è	21064		GT									
7428	琨	CJK	1.1	96	12		kūn	21065		GHJKT	J13-7827						beautiful jade, precious stones	KON	
7429	琩	CJK	1.1	96	12		chāng	21066		GHJKT	J1-4C2D							SHOU	MIMIDAMA
742A	琪	CJK	1.1	96	12		qí	21067		GHJKT	J13-7828						type of jade	KI GI	TAMA
742B	琫	CJK	1.1	96	12		běng	21068		GHJKT	J13-7829						ornament	HOU FU	
742C	琬	CJK	1.1	96	12		wǎn	21069		GHJKT	J13-782A						the virtue of a gentleman; jade	EN ON WAN	
742D	琭	CJK	1.1	96	12		lù	21070		GHJKT	J1-4C31						jade like stone	KOKU	TAMA
742E	琮	CJK	1.1	96	12		cóng	21071		GHJKT	J13-782B						octagonal piece of jade with hole in middle	SOU ZU SU	
742F	琯	CJK	1.1	96	12		guǎn	21072		GHJKT	J13-782C						a jade tube used as an instrument	KAN KON	
7430	琰	CJK	1.1	96	12		yǎn	21073		GHJKTV	J13-782D						jewel, gem; glitter of gems	EN	
7431	琱	CJK	1.1	96	12		diāo	21074		GHJKT	J14-706F						engrave, inlay, carve; exhaust	CHOU	
7432	琲	CJK	1.1	96	12		bèi	21075	2944	GHJKT	J0-606A						necklace	HAI	TSURANUKU
7433	琳	CJK	1.1	96	12		lín	21077		GHJKT	J0-4E56		Y				beautiful jade, gem	RIN	
7434	琴	CJK	1.1	96	12		qín	21079	2949	GHJKTV	J0-3657	Y					Chinese lute or guitar	KIN	KOTO
7435	琵	CJK	1.1	96	12		pí	21080	2472	GHJKTV	J0-487C		Y				guitar-like instrument	BI HI	
7436	琶	CJK	1.1	96	12		pá	21081	2945	GHJKTV	J0-474A		Y				guitar-like instrument	HA BE	
7437	琷	CJK	1.1	96	11		què	21083		GH									
7438	琸	CJK	1.1	96	12		zhuó	21084		GHKT									
7439	琹	CJK	1.1	96	12		qín	21078		GHJKT	J14-7070							KIN	KOTO
743A	琺	CJK	1.1	96	12		fà	21088	2948	GHJKT	J0-606B			73D0	珐	Simplified	enamel, cloisonné	HOU	
743D	琽	CJK	1.1	96	12		dǔ	21091		GT									
743E	琾	CJK	1.1	96	13		jiè	21092		GT									
743F	琿	CJK	1.1	96	13		hún	21093		GHJKT	J0-606D						bright, glorious, splendid	KON GON	
7440	瑀	CJK	1.1	96	13		yǔ	21095		GHJKT	J14-7072						stone resembling jade; agate	U	
7441	瑁	CJK	1.1	96	13		mào	21096	2955	GHJKTV	J0-6070						fine piece of jade	BOU MOU MAI	
7442	瑂	CJK	1.1	96	13		méi	21097		GHKT									
7443	瑃	CJK	1.1	96	13		chūn	21098		GHJKT	J14-7073							CHUN	
7444	瑄	CJK	1.1	96	13		xuān	21099		GHJKT	J13-782E						a ornamental piece of jade several inches across with a hole in the center	SEN	
7445	瑅	CJK	1.1	96	13		tí	21100		GHKT								TEI DAI	
7446	瑆	CJK	1.1	96	13		xīng	21101		GHJKT	J13-782F							SEI SHOU	
7447	瑇	CJK	1.1	96	13		dài	21102	2929,2951	GHJKT	J13-7830						tortoise shell	TAI	TAIMAI
7448	瑈	CJK	1.1	96	13		róu	21103		GHKT									
7449	瑉	CJK	1.1	96	13		mín	21104		GHKT									
744A	瑊	CJK	1.1	96	13		jiān	21105		GHKT									
744B	瑋	CJK	1.1	96	14		wěi	21107		GHJKT	J13-7831						type of jade; rare, valuable	I	
744C	瑌	CJK	1.1	96	13		ruǎn	21108		GHKT									
744D	瑍	CJK	1.1	96	13		huàn	21109		GHJKT	J14-7074							KAN	
744E	瑎	CJK	1.1	96	13		xié	21110		GHKT									
744F	瑏	CJK	1.1	96	13		chuān	21111		GHKT									
7450	瑐	CJK	1.1	96	13		jiǎn	21112		GHKT									
7451	瑑	CJK	1.1	96	13		zhuàn	21113		GHJKT	J1-4C3E						carve, engrave, cut out, sculpt	TEN DEN	UKIBORI
7452	瑒	CJK	1.1	96	13		chàng	21114		GHJKT	J14-7075							CHOU TOU JOU	
7453	瑓	CJK	1.1	96	13		liàn	21115		GHJT	J4-7071								
7454	瑔	CJK	1.1	96	13		quán	21117		GHKT									
7455	瑕	CJK	1.1	96	13		xiá	21120	2958	GHJKT	J0-606C						flaw in gem; fault, defect	KA	KIZU NANZO
7456	瑖	CJK	1.1	96	13		duàn	21121		GHKT									
7457	瑗	CJK	1.1	96	13		yuàn	21122		GHJKT	J13-7832						large ring of fine jade	EN ON KAN GEN	
7458	瑘	CJK	1.1	96	12		yá	21124		GKT									
7459	瑙	CJK	1.1	96	13		nǎo	21125	2952	GHJKTV	J0-606F						agate; cornelian	DOU NOU	
745A	瑚	CJK	1.1	96	13		hú	21126	2956	GHJKTV	J0-386A		Y				coral; person of virtue	KO GO	
745B	瑛	CJK	1.1	96	12		yīng	21127		GHJKT	J0-314D		Y				luster of gem; crystal	EI YOU	
745C	瑜	CJK	1.1	96	13		yú	21129	2957	GHJKT	J0-6071						flawless gem or jewel	YU	
745D	瑝	CJK	1.1	96	13		huáng	21130		GHJKT	J14-7076							KOU OU	
745E	瑞	CJK	1.1	96	13		ruì	21131	2959	GHJKTV	J0-3F70		Y				felicitous omen; auspicious	ZUI	SHIRUSHI MIZU
745F	瑟	CJK	1.1	96	13		sè	21133	2953	GHJKTV	J0-606E						large stringed musical instrument; dignified, massive; sound of wind	SHITSU	OOGOTO
7460	瑠	CJK	1.1	96	14		liú	21143	2965	GHJKT	J0-4E5C	Y					precious stone	RYUU RU	
7461	瑡	CJK	1.1	96	14		shī	21144		GHT									
7462	瑢	CJK	1.1	96	14		róng	21146		GHJKT	J13-7833						gem ornaments for belts	YOU YU	
7463	瑣	CJK	1.1	96	14		suǒ	21147	2966	GHJKT	J0-6074						fragments; trifling, petty; troublesome	SA	CHIISAI
7464	瑤	CJK	1.1	96	14		yáo			GHJKTV	J0-7424			7476	瑶	Simplified	precious jade	YOU	TAMA
7465	瑥	CJK	1.1	96	13		wēn	21151		GHKT									
7466	瑦	CJK	1.1	96	14		wǔ	21152		GJKT	J1-4C43							O U	
7467	瑧	CJK	1.1	96	14		zhēn	21153		GHJKT	J1-4C44							SHIN	TAMA
7468	瑨	CJK	1.1	96	14		jìn	21154		GHJKT	J1-4C45						jade look alike stone	SHIN	
7469	瑩	CJK	1.1	96	15		yíng	21155		GHJKT	J0-6072						lustre of gems; bright, lustrous	EI	AKIRAKA MIGAKU SHIBOMU
746A	瑪	CJK	1.1	96	14		mǎ	21156	2963	GHJKTV	J0-6075						agate; cornelian	BA ME	
746B	瑫	CJK	1.1	96	14		tāo	21157		GHJKT	J13-7834							TOU	
746C	瑬	CJK	1.1	96	15		liú	21160		GHKT									
746D	瑭	CJK	1.1	96	14		táng	21161		GHJKT	J13-7835						a kind of jade	TOU DOU	TAMA
746E	瑮	CJK	1.1	96	14		lì	21162		GHJKT	J1-4C48							RITSU RICHI	UTSUKUSHII
746F	瑯	CJK	1.1	96	14		láng	21163	2954	GHJKT	J0-6067						kind of white cornelian	ROU	
7470	瑰	CJK	1.1	96	14		guī	21164	2964	GHJKT	J0-6073						extraordinary, fabulous; rose	KAI	OOKII SUGURERU UTSUKUSHII
7471	瑱	CJK	1.1	96	14		zhèn	21167	2962	GHJKT	J14-7077						a gem used as ear plug; a jade earring	TEN CHIN SHIN	MIMIDAMA
7472	瑲	CJK	1.1	96	14		qiāng	21169		GHJKT	J1-4C4A						tinkling sound tinkling of pendant gems	SHOU SOU	
7473	瑳	CJK	1.1	96	14		cuō	21170	2961	GHJKT	J0-3A3C		Y				luster of gem; lustrous, bright	SA	MIGAKU
7474	瑴	CJK	1.1	96	14		jué	21171		GHKT									
7475	瑵	CJK	1.1	96	13		zhǎo	21172		GHKT									
7476	瑶	CJK	1.1	96	13		yáo	21149		GHJKT	J0-6076		Y				precious jade	YOU	TAMA
7479	瑹	CJK	1.1	96	14		shū	21181		GHKT									
747A	瑺	CJK	1.1	96	15		cháng	21182		GHKT									
747B	瑻	CJK	1.1	96	15		kūn	21183		GT									
747C	瑼	CJK	1.1	96	15		zhuān	21185		GHT									
747D	瑽	CJK	1.1	96	15		cōng	21186		GHKT									
747E	瑾	CJK	1.1	96	15		jǐn	21187	2968	GHJKT	J0-6077						brilliance of gems; fine jade	KIN	
747F	瑿	CJK	1.1	96	16		yī	21188		GHKT									
7480	璀	CJK	1.1	96	15		cuǐ	21193		GHJKT	J1-4C4B						lustre of gems; glitter; shine	SAI SUI	
7481	璁	CJK	1.1	96	15		cōng	21194		GHJKT	J14-7078						turquoise	SOU SU	
7482	璂	CJK	1.1	96	15		qí	21195		GHKT									
7483	璃	CJK	1.1	96	15		lí	21196	2967	GHJKTV	J0-4D7E	Y					glass	RI	
7484	璄	CJK	1.1	96	15		jǐng	21199		GKT									
7485	璅	CJK	1.1	96	15		suǒ	21201		GHJKT	J14-7079						gem	SOU SA	
7486	璆	CJK	1.1	96	15		qiú	21202		GHJKT	J13-7836						beautiful jade; tinkle	KYUU KU YUU YU	
7487	璇	CJK	1.1	96	15		xuán	21203		GHJKT	J13-7837						beautiful jade; star	SEN ZEN	
7488	璈	CJK	1.1	96	15		áo	21204		GHJKT	J4-707A								
7489	璉	CJK	1.1	96	15		liǎn	21206		GHJKT	J13-7838						a vessel used hold grain offerings	RIN	UTSUWA
748A	璊	CJK	1.1	96	15		mén	21208		GHKT									
748B	璋	CJK	1.1	96	15		zhāng	21211		GHJKT	J0-6078						jade plaything; jade ornament	SHOU	HISHAKU TAMA ARAWASU
748C	璌	CJK	1.1	96	15		yín	21219		GHT									
748F	璏	CJK	1.1	96	16		wèi	21224		GJKT	J1-4C51							TEI DEI ETSU OCHI EI E	
7490	璐	CJK	1.1	96	17		lù	21225		GHJKT	J13-783D						beautiful variety of jade	RO	
7491	璑	CJK	1.1	96	16		wú	21226		GJKT	J1-4C53							BU MU	ISHI
7492	璒	CJK	1.1	96	16		dēng	21227		GHJKT	J14-707C							TOU	ISHI
7493	璓	CJK	1.1	96	14		xiù	21223P		GT									
7494	璔	CJK	1.1	96	16		zēng	21230		GHT									
7495	璕	CJK	1.1	96	16		xún	21231		GHKT									
7496	璖	CJK	1.1	96	15		qú	21233		GT									
7497	璗	CJK	1.1	96	17		dàng	21235		GHJKT	J4-707D								
7498	璘	CJK	1.1	96	17		lín	21236		GHJKT	J13-7839						luster of jade	RIN	
7499	璙	CJK	1.1	96	16		liáo	21238		GHJKT	J14-707E							RYOU	SHIROGANE
749A	璚	CJK	1.1	96	16		qióng	21239		GHJKT	J1-4C57						splendid	KEI GYOU KETSU KECHI	
749B	璛	CJK	1.1	96	17		sù	21241		GHKT									
749C	璜	CJK	1.1	96	16		huáng	21242		GHJKT	J13-783A						a semicircular jade ornament used as a pendant	KOU OU	
749D	璝	CJK	1.1	96	16		guī	21244		GHKT									
749E	璞	CJK	1.1	96	16		pú	21245		GHJKT	J0-6079						unpolished gem, uncarved gem	HAKU	ARATAMA
749F	璟	CJK	1.1	96	16		jǐng	21246		GHJKT	J13-783B						luster of gem	EI YOU KEI KYOU	
74A0	璠	CJK	1.1	96	16		fán	21247		GHJKT	J14-7121						a piece of precious jade	HAN BON	TAMA
74A1	璡	CJK	1.1	96	16		jìn	21248		GHJKT	J14-7122						jade look alike stone	SHIN	
74A2	璢	CJK	1.1	96	16		liú	21249		GJKT	J0-6065						precious stone	RYUU RU	
74A3	璣	CJK	1.1	96	16		jī	21253		GHJKT	J13-783C						pearl that is not quite round	KI KE GE GI	TAMA
74A5	璥	CJK	1.1	96	16		jǐng	21266		GHJKT	J4-7123								
74A6	璦	CJK	1.1	96	17		ài	21267		GHJKT	J13-783E						fine quality jade	AI	
74A7	璧	CJK	1.1	96	18		bì	21269	2969	GHJKTV	J0-607A	Y					piece of jade with hole in it	HEKI	TAMA
74A8	璨	CJK	1.1	96	17		càn	21270		GHJKT	J13-783F						gems; luster of gems; lustrous	SAN	
74A9	璩	CJK	1.1	96	17		qú	21271		GHJKT	J13-7840						jade ring; earrings; surname	KYO GO	
74AA	璪	CJK	1.1	96	17		zǎo	21273		GHJKT	J14-7124						pearl pendants on coronet	SOU	KAZARI
74AB	璫	CJK	1.1	96	17		dāng	21276		GHJKT	J14-7125						pendant ornaments, earrings	TOU	MIMIKAZARI
74AC	璬	CJK	1.1	96	17		jiǎo	21277		GT									
74AD	璭	CJK	1.1	96	16		gùn	21278		GHKT									
74AE	璮	CJK	1.1	96	17		tǎn	21282		GJKT	J1-4C62							TAN	TAMA
74AF	璯	CJK	1.1	96	17		huì	21284		GHJKT	J1-4C63			3EC5	㻅	Simplified		KAI E KE	KAZARI
74B0	環	CJK	1.1	96	17		huán	21287	2970	GHJKTV	J0-3444	Y					jade ring or bracelet; ring	KAN	TAMAKI WA MEGURU
74B1	璱	CJK	1.1	96	17		sè	21288		GHJKT	J1-4C64							SHITSU SHICHI	AZAYAKA
74B2	璲	CJK	1.1	96	17		suì	21290		GHJKT	J1-4C65						pendant girdle ornament	SUI ZUI	
74B3	璳	CJK	1.1	96	17		tián	21293		GT									
74B5	璵	CJK	1.1	96	17		yú	21297		GHJKT	J13-7841						beautiful jade	YO	
74B6	璶	CJK	1.1	96	18		jìn	21299		GHT									
74B7	璷	CJK	1.1	96	19		lú	21334P		GHKT									
74B8	璸	CJK	1.1	96	18		bīn	21302		GHKT									
74B9	璹	CJK	1.1	96	18		shú	21304		GHJKT	J14-7126							SHUU JU TOU DOU	TAMA
74BA	璺	CJK	1.1	96	19		wèn	21305		GHJKT	J4-7128								
74BB	璻	CJK	1.1	96	18		zuǐ	21307		GHJKT	J14-7127							SUI	
74BC	璼	CJK	1.1	96	18		lán	21308		GT									
74BD	璽	CJK	1.1	96	19		xǐ	21309	71	GHJKTV	J0-3C25	Y					imperial signet, royal signet	JI SHI	SHIRUSHI
74BE	璾	CJK	1.1	96	18		zī	21310		GHT									
74BF	璿	CJK	1.1	96	18		xuán	21311		GHJKT	J13-7842						fine jade	SEN ZEN KEI KE	
74C0	瓀	CJK	1.1	96	18		ruǎn	21313		GHKT									
74C1	瓁	CJK	1.1	96	17		wò	21316		GHKT									
74C2	瓂	CJK	1.1	96	17		gài	21317		GHKT									
74C3	瓃	CJK	1.1	96	19		léi	21319		GHKT									
74C4	瓄	CJK	1.1	96	19		dú	21320		GKT									
74C5	瓅	CJK	1.1	96	19		lì	21321		GHKT									
74C6	瓆	CJK	1.1	96	19		zhì	21322		GHKT									
74C7	瓇	CJK	1.1	96	19		róu	21323		GT									
74C8	瓈	CJK	1.1	96	19		lí	21324		GHJKT	J13-7843						glass	REI RAI RI	
74C9	瓉	CJK	1.1	96	19		zàn	21327		GJKT	J13-7844							SAN ZAN	
74CA	瓊	CJK	1.1	96	18	19	qióng	21328		GHJKTV	J0-607B						jade; rare, precious; elegant	KEI	TAMA
74CB	瓋	CJK	1.1	96	18		tì	21333		GHT									
74CC	瓌	CJK	1.1	96	20		guī	21336		GHJKT	J1-4C6C						extraordinary, fabulous	KAI	TAMA MEZURASHII
74CD	瓍	CJK	1.1	96	18		suí	21338		GKT									
74CE	瓎	CJK	1.1	96	20		là	21339		GT									
74CF	瓏	CJK	1.1	96	20		lóng	21340	2971	GHJKT	J0-607C						a gem cut like dragon	ROU	
74D0	瓐	CJK	1.1	96	20		lú	21341		GHJKT	J1-4C6D							RO RU	
74D1	瓑	CJK	1.1	96	20		lì	21335		GT									
74D3	瓓	CJK	1.1	96	21		làn	21346		GHJKT	J1-4C6E							RAN	
74D4	瓔	CJK	1.1	96	21		yīng	21347	2972	GHJKT	J0-607D						a necklace made of precious stones	EI YOU	
74D5	瓕	CJK	1.1	96	22		mí	21349		GHT									
74D6	瓖	CJK	1.1	96	21		xiāng	21350		GHJKT	J4-7129								
74D7	瓗	CJK	1.1	96	22		qióng	21355		GHKT									
74D8	瓘	CJK	1.1	96	21	22	guàn	21357		GHJKT	J14-712A						jade	KAN	TAMA
74D9	瓙	CJK	1.1	96	22		dào	21358		GHT									
74DA	瓚	CJK	1.1	96	23		zàn	21361		GHJKT	J13-7845						ceremonial libation cup	SAN ZAN	
74DB	瓛	CJK	1.1	96	24		huán	21364		GHJKT	J1-4C71						sceptre	KAN GAN KEN KON	
74DC	瓜	CJK	1.1	97	5	6	guā	21371	2973	GHJKTV	J0-313B		Y				melon, gourd, cucumber; rad. 97	KA	URI
74DD	瓝	CJK	1.1	97	8		bó	21372		GHKT									
74DE	瓞	CJK	1.1	97	11		dié	21380		GHJKT	J14-712B						young melons just forming	TETSU DECHI	
74DF	瓟	CJK	1.1	97	11		bó	21384		GHJKT	J1-4C73						the bottle-gourd	HAKU BAKU HOU BYOU	
74E0	瓠	CJK	1.1	97	11	12	hù	21392	2974	GHJKT	J0-6121						bottle gourd; calabash; pot	KO KAKU	HISAGO
74E1	瓡	CJK	1.1	97	13		zhí	21404		GHKT									
74E2	瓢	CJK	1.1	97	17		piáo	21419	2975	GHJKTV	J0-493B		Y				ladle made from dried gourd	HYOU	FUKUBE HISAGO
74E3	瓣	CJK	1.1	97	20		bàn	21425	845,2976,4649	GHJKT	J0-6122						petal; segment; valves	BEN	HANABIRA
74E4	瓤	CJK	1.1	97	23		ráng	21429		GHJKT	J1-4C74						flesh, core, pulp, pith	SHOU NYOU DOU NOU	URIWATA
74E5	瓥	CJK	1.1	97	24		lì	21433		GHT									
74E6	瓦	CJK	1.1	98	5		wǎ	21438	2977	GHJKTV	J0-3424	Y					tile; earthenware pottery; girl	GA	KAWARA GURAMU
74E7	瓧	CJK	1.1	98	7			21442	2978	GHJ	J0-6123						decagram		DEKAGURAMU
74E8	瓨	CJK	1.1	98	8		xiáng	21448		GHJKT	J1-4C75							KOU	
74E9	瓩	CJK	1.1	98	8		qiān	21450	2979	GHJKT	J0-6124						kilowatt; kilogram		KIROGURAMU
74EA	瓪	CJK	1.1	98	9		bǎn	21451		GJKT	J1-4C76							HAN HON	MEGAHARA
74EB	瓫	CJK	1.1	98	9		pén	21452		GJKT	J14-712D							HON BON	HOTOGI AFURERU
74EC	瓬	CJK	1.1	98	8		fǎng	21457		GHKT									
74ED	瓭	CJK	1.1	98	8		dǎn	21458		GT									
74EE	瓮	CJK	1.1	98	9		wèng	21461		GHJKT	J0-6125						earthen jar; jar for ashes	OU	MOTAI
74EF	瓯	CJK	1.1	98	9		ōu	21464		GJKT	J14-712C			750C	甌	Traditional	bowl, cup; small tray	OU	KAME HOTOGI
74F0	瓰	CJK	1.1	98	9			21465	2980	GHJ	J0-6127						a decigram, one-tenth of a gram		DESHIGURAMU
74F1	瓱	CJK	1.1	98	9			21466	2981	GHJ	J0-6128						milligram		MIRIGURAMU
74F2	瓲	CJK	1.1	98	9		wa	21467		GHJK	J0-6126								TON
74F3	瓳	CJK	1.1	98	9		hú	21470		GT									
74F4	瓴	CJK	1.1	98	10		líng	21471		GHJKT	J1-4C79						concave channels of tiling a long-necked jar	RII RYOU	KAME
74F5	瓵	CJK	1.1	98	9		yí	21473		GHKT									
74F6	瓶	CJK	1.1	98	11		píng	21486	2984	GHJKTV	J0-4953	Y					jug, pitcher, vase, jar, bottle	HEI BIN	KAME
74F7	瓷	CJK	1.1	98	11		cí	21491	2982	GHJKTV	J0-612A						crockery, porcelain, chinaware	SHI JI	KAME
74F8	瓸	CJK	1.1	98	11		bǎi	21499	2983	GHJT	J0-6129						hectogram		HEKUTOGURA
74F9	瓹	CJK	1.1	98	11		juān	21500		GT									
74FA	瓺	CJK	1.1	98	12		cháng	21509		GJKT	J14-712F							CHOU JOU	KAME
74FB	瓻	CJK	1.1	98	12		chī	21513		GHJKT	J1-4C7B						jar	CHI TEKI CHAKU	KAME
74FC	瓼	CJK	1.1	98	12			21519		GJ	J1-4C7C								SARAKE
74FD	瓽	CJK	1.1	98	12		dàng	21525		GHKT									
74FE	瓾	CJK	1.1	98	12		měng	21526		GHKT									
74FF	瓿	CJK	1.1	98	13		bù	21534		GHJKT	J13-7846						jar, pot	HOU BU FU	KAME
7500	甀	CJK	1.1	98	12		zhuì	21536		GHKT									
7501	甁	CJK	1.1	98	13		píng	21537	2984	GJKT	J3-7847						jug	HEI BIN	KAME
7502	甂	CJK	1.1	98	13		biān	21550		GHKT									
7503	甃	CJK	1.1	98	14		zhòu	21554	2986	GHJKT	J0-612C						brick wall of a well	SHUU	SHIKIGAWARA
7504	甄	CJK	1.1	98	14		zhēn	21557		GHJKT	J0-612B						to examine, discern; to grade; a surname	KEN SHIN	SUE
7505	甅	CJK	1.1	98	14			21561	2985	GHJ	J0-612D						centigram		SENCHIGURA
7506	甆	CJK	1.1	98	14		cí	21574		GJKT	J1-4C7E							SHI JI	KAME
7507	甇	CJK	1.1	98	14		yīng	21564		GHKT									
7508	甈	CJK	1.1	98	14		qì	21570		GHT									
7509	甉	CJK	1.1	98	14		xián	21571		GT									
750A	甊	CJK	1.1	98	15		lǒu	21583		GT									
750B	甋	CJK	1.1	98	15		dì	21584		GHKT									
750C	甌	CJK	1.1	98	16		ōu	21586		GHJKTV	J0-612E			74EF	瓯	Simplified	bowl, cup; small tray	OU	HOTOGI
750D	甍	CJK	1.1	98	15		méng	21587	4046	GHJKTV	J0-6130						rafters supporting roof tiles	BOU	IRAKA
750E	甎	CJK	1.1	98	16		zhuān	21589	2987	GHJKT	J0-612F						brick, square tile, slab	SEN	KAWARA
750F	甏	CJK	1.1	98	16		bèng	21596		GHKT									
7510	甐	CJK	1.1	98	16		lìn	21598		GHKT									
7511	甑	CJK	1.1	98	16	17	zèng	21602		GHJKT	J0-3979						boiler for steaming rice, pot	SOU	KOSHIKI
7512	甒	CJK	1.1	98	17		wǔ	21604		GHJKT	J1-4D21						jar	BU MU	KAME
7513	甓	CJK	1.1	98	18		pì	21609		GHJKTV	J0-6132						glazed tiles, bricks	HEKI	KAWARA
7514	甔	CJK	1.1	98	17		dān	21610		GHKT									
7515	甕	CJK	1.1	98	18		wèng	21617	335	GHJKTV	J0-6131						earthen jar; jar for ashes	OU	KAME MIKA
7516	甖	CJK	1.1	98	19		yīng	21620		GHJKT	J1-4D22						a pot, pitcher; a small-mouthed clay vessel	OU EI YOU	HOTOGI KAME MOTAI
7517	甗	CJK	1.1	98	21		yǎn	21626		GHJKT	J13-7848						earthenware vessel in two parts	GEN GON	KOSHIKI
7518	甘	CJK	1.1	99	5		gān	21643	2988	GHJKTV	J0-3445	Y					sweetness; sweet, tasty	KAN	AMAI UMAI AMANJIRU
751A	甚	CJK	1.1	99	9		shén	21648	111	GHJKTV	J0-3F53	Y					great extent; considerably	SHIN JIN	HANAHADA NANI
751B	甛	CJK	1.1	99	11		tián	21655	2990	GKT							sweet, sweetness	TEN	UMAI
751C	甜	CJK	1.1	99	11		tián	21656	3859	GHJKT	J0-453C						sweet, sweetness	TEN	UMAI
751D	甝	CJK	1.1	99	13		hán	21658		GHT									
751E	甞	CJK	1.1	99	13		cháng	21659	1368	GHJKT	J0-6133						taste; experience, experiment	SHOU JOU	NAMERU KOKOROMIRU KATTE
751F	生	CJK	1.1	100	5		shēng	21670	2991	GHJKTV	J0-4038	Y					life, living, lifetime; birth	SEI SHOU	HAERU OU UMARERU
7520	甠	CJK	1.1	100	9		qíng	21676		GJT	J14-7131							SEI	
7521	甡	CJK	1.1	100	10		shēn	21680		GHJKT	J1-4D25						abundant, numerous; crowd	SHIN	
7522	產	CJK	1.1	100	11		chǎn	21684	314,2072,3354	GHT							give birth, bring forth, produce	SAN	UMARERU UBU UMU
7523	産	CJK	1.1	100	11		chǎn	21684P	314,3354	GJKTV	J0-3B3A	Y					give birth	SAN	UMARERU UBU UMU
7524	甤	CJK	1.1	100	12		ruí	21687		GJKT	J14-7132						drooping leaves; fringe soft, delicate	ZUI NI	
7525	甥	CJK	1.1	100	12		shēng	21689	2992	GHJKT	J0-3179		Y				sister's child	SEI SHOU	OI MUKO
7526	甦	CJK	1.1	100	12		sū	21691	66,68	GHJKT	J0-6134						be reborn; resuscitate, revive	SO	YOMIGAERU
7527	甧	CJK	1.1	100	14		shēn	21698		GJT	J1-4D27							SHIN SON	OOI
7528	用	CJK	1.1	101	5		yòng	21703	2993	GHJKTV	J0-4D51	Y					use, employ, apply, operate; use	YOU	MOCHIIRU HATARAKI MOTTE
7529	甩	CJK	1.1	101	5		shuǎi	21704		GHJKT	J1-4D28						throw away, discard	SHUTSU	
752A	甪	CJK	1.1	101	6		lù	21705		GHJKT	J14-7133						to loose, take off, get rid of	ROKU	TSUNO
752B	甫	CJK	1.1	101	7		fǔ	21706	135	GHJKTV	J0-4A63		Y				begin; man, father; great; a distance of ten li	HO FU	HAJIME SUKE
752C	甬	CJK	1.1	101	7		yǒng	21707		GHJKT	J0-6135						path; river in Ningbo; Ningbo	YOU	TSUNE TSUKAU ODORU
752D	甭	CJK	1.1	101	9		béng	21713		GHKT									
752F	甯	CJK	1.1	101	12		níng	21717		GHJKT	J13-7849						peaceful	NEI NYOU	NEGAI
7530	田	CJK	1.1	102	5		tián	21723	2994	GHJKTV	J0-4544	Y					field, arable land, cultivated	DEN TEN	TA KARI
7531	由	CJK	1.1	102	5		yóu	21724	89	GHJKTV	J0-4D33	Y					cause, reason; from	YUU YU YUI	YOSHI YORU YORI
7532	甲	CJK	1.1	102	5		jiǎ	21725	92	GHJKTV	J0-3943	Y					armor, shell; fingernails; 1st heavenly stem	KOU KAN	YOROI TSUME KINOE
7533	申	CJK	1.1	102	5		shēn	21726	93	GHJKTV	J0-3F3D	Y					to state to a superior, report; extend; 9th terrestrial branch	SHIN	MOUSU NOBIRU SARU
7534	甴	CJK	1.1	102	5		zhá	21727		GH							(Cant.) cockroach	SOU	
7536	甶	CJK	1.1	102	6		fú	21728		GJT	J1-4D2B							FUTSU FUCHI HI	
